MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;source_parameters_list;added_parameters_futc_1;removed_parameters_futc_1;changed_parameters_futc_1;added_parameters_futc_2;removed_parameters_futc_2;changed_parameters_futc_2;added_parameters_futc_3;removed_parameters_futc_3;changed_parameters_futc_3;added_parameters_futc_4;removed_parameters_futc_4;changed_parameters_futc_4;added_parameters_futc_5;removed_parameters_futc_5;changed_parameters_futc_5;added_parameters_futc_6;removed_parameters_futc_6;changed_parameters_futc_6
MR141;DISJOINT_EXTEND;Test-06;11;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked:showProjectsIHaveBacked, recommendedForMe, amountPledged, raised, category, subcategory];[];[];[projectsIHaveBacked:showProjectsIHaveNotBacked];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR24;DISJOINT_EXTEND;Test-01;10;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects:showProjectsIHaveSaved, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[];[];[savedProjects:showProjectsIHaveNotSaved];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR247;CONJUNCTIVE_CONTRACT;Test-11;10;3;6;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, goal, raised, category];[];[goal];[];[];[filterProjects, projectsIHaveBacked, raised];[];[];[savedProjects, searchQuery];[];[];[];[];[];[];[];[];[];[]
MR10;CONJUNCTIVE_CONTRACT;Test-01;10;2;6;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[];[following, savedProjects];[];[];[amountPledged, filterProjects, searchQuery, subcategory];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR402;CONJUNCTIVE_EXTEND;Test-17;10;3;4;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category];[filterProjects];[];[];[goal, searchQuery];[];[];[subcategory];[];[];[];[];[];[];[];[];[];[];[]
MR207;DISJOINT_EXTEND;Test-09;11;4;4;[searchQuery, location, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, goal:<$1,000 goal, category, subcategory];[];[];[goal:$1,000 to $10,000 goal];[];[];[goal:$10,000 to $100,000 goal];[];[];[goal:$100,000 to $1,000,000 goal];[];[];[goal:>$1,000,000 goal];[];[];[];[];[];[]
MR39;CONJUNCTIVE_EXTEND;Test-02;10;1;4;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, goal, raised, category];[amountPledged, filterProjects, searchQuery, subcategory];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR275;CONJUNCTIVE_CONTRACT;Test-12;10;4;6;[location, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[];[amountPledged];[];[];[following, savedProjects, subcategory];[];[];[location];[];[];[filterProjects];[];[];[];[];[];[];[]
MR61;CONJUNCTIVE_CONTRACT;Test-03;9;2;5;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[];[projectsIHaveBacked, subcategory];[];[];[location, raised, searchQuery];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR399;CONJUNCTIVE_EXTEND;Test-17;10;3;4;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category];[subcategory];[];[];[filterProjects, goal];[];[];[searchQuery];[];[];[];[];[];[];[];[];[];[];[]
MR436;COMPLETE_EXTEND;Test-18;8;2;2;[searchQuery, sortBy, projectsWeLove, savedProjects, recommendedForMe, filterProjects, goal, category];[projectsIHaveBacked:showProjectsIHaveBacked];[];[];[];[];[projectsIHaveBacked:showProjectsIHaveNotBacked];[];[];[];[];[];[];[];[];[];[];[];[]
MR190;CONJUNCTIVE_CONTRACT;Test-09;11;3;7;[searchQuery, location, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, goal, category, subcategory];[];[goal, projectsIHaveBacked, searchQuery];[];[];[filterProjects, location];[];[];[following, subcategory];[];[];[];[];[];[];[];[];[];[]
MR263;DISJOINT_EXTEND;Test-11;10;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked:showProjectsIHaveNotBacked, recommendedForMe, filterProjects, goal, raised, category];[];[];[projectsIHaveBacked:showProjectsIHaveBacked];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR430;SHUFFLING_EXTEND;Test-18;8;4;4;[searchQuery, sortBy:Popularity, projectsWeLove, savedProjects, recommendedForMe, filterProjects, goal, category];[];[];[sortBy:Magic];[];[];[sortBy:Newest];[];[];[sortBy:EndDate];[];[];[sortBy:MostFunded];[];[];[];[];[];[]
MR77;COMPLETE_EXTEND;Test-03;9;2;2;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[savedProjects:showProjectsIHaveSaved];[];[];[];[];[savedProjects:showProjectsIHaveNotSaved];[];[];[];[];[];[];[];[];[];[];[];[]
MR59;CONJUNCTIVE_CONTRACT;Test-03;9;3;5;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[];[projectsIHaveBacked, raised];[];[];[location, searchQuery];[];[];[subcategory];[];[];[];[];[];[];[];[];[];[]
MR110;CONJUNCTIVE_CONTRACT;Test-05;8;3;4;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category];[];[searchQuery];[];[];[filterProjects, following];[];[];[projectsIHaveBacked];[];[];[];[];[];[];[];[];[];[]
MR82;CONJUNCTIVE_CONTRACT;Test-04;11;2;7;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[];[amountPledged, goal, projectsIHaveBacked, savedProjects, searchQuery, subcategory];[];[];[filterProjects];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR4;CONJUNCTIVE_CONTRACT;Test-01;10;4;6;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[];[savedProjects];[];[];[filterProjects, following, searchQuery];[];[];[amountPledged];[];[];[subcategory];[];[];[];[];[];[];[]
MR376;CONJUNCTIVE_CONTRACT;Test-16;13;5;9;[searchQuery, location, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, raised, category, subcategory];[];[amountPledged, location, projectsIHaveBacked, raised];[];[];[subcategory];[];[];[savedProjects, searchQuery];[];[];[goal];[];[];[filterProjects];[];[];[];[]
MR7;CONJUNCTIVE_CONTRACT;Test-01;10;4;6;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[];[subcategory];[];[];[following];[];[];[filterProjects];[];[];[amountPledged, savedProjects, searchQuery];[];[];[];[];[];[];[]
MR327;CONJUNCTIVE_CONTRACT;Test-14;10;3;6;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, raised, category, subcategory];[];[savedProjects];[];[];[filterProjects, projectsIHaveBacked, subcategory];[];[];[raised, searchQuery];[];[];[];[];[];[];[];[];[];[]
MR320;COMPLETE_EXTEND;Test-13;10;5;5;[searchQuery, location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, raised, category];[amountPledged:<$1,000 pledged];[];[];[];[];[amountPledged:$1,000 to $10,000 pledged];[];[];[amountPledged:$10,000 to $100,000 pledged];[];[];[amountPledged:$100,000 to $1,000,000 pledged];[];[];[amountPledged:>$1,000,000 pledged];[];[];[]
MR122;DISJOINT_EXTEND;Test-05;8;2;2;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects:liveProjects, category];[];[];[filterProjects:successfulProjects];[];[];[filterProjects:upcomingProjects];[];[];[];[];[];[];[];[];[];[];[];[]
MR210;DISJOINT_EXTEND;Test-09;11;2;2;[searchQuery, location, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, goal, category, subcategory:Tabletop Games];[];[];[subcategory:Conceptual Art];[];[];[subcategory:Digital Art];[];[];[];[];[];[];[];[];[];[];[];[]
MR47;DISJOINT_EXTEND;Test-02;10;1;1;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked:showProjectsIHaveBacked, recommendedForMe, goal, raised, category];[];[];[projectsIHaveBacked:showProjectsIHaveNotBacked];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR262;DISJOINT_EXTEND;Test-11;10;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects:showProjectsIHaveSaved, projectsIHaveBacked, recommendedForMe, filterProjects, goal, raised, category];[];[];[savedProjects:showProjectsIHaveNotSaved];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR184;DISJOINT_EXTEND;Test-08;9;3;3;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, amountPledged, goal, category:All categories];[];[];[category:Art];[];[];[category:Comics];[];[];[category:Crafts];[];[];[];[];[];[];[];[];[]
MR246;CONJUNCTIVE_CONTRACT;Test-11;10;4;6;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, goal, raised, category];[];[filterProjects, searchQuery];[];[];[goal];[];[];[savedProjects];[];[];[projectsIHaveBacked, raised];[];[];[];[];[];[];[]
MR88;CONJUNCTIVE_CONTRACT;Test-04;11;3;7;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[];[amountPledged, filterProjects, goal, projectsIHaveBacked, subcategory];[];[];[savedProjects];[];[];[searchQuery];[];[];[];[];[];[];[];[];[];[]
MR396;CONJUNCTIVE_CONTRACT;Test-17;10;2;6;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category];[];[amountPledged, following, location, projectsIHaveBacked, savedProjects];[];[];[raised];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR35;CONJUNCTIVE_CONTRACT;Test-02;10;2;6;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, goal, raised, category];[];[projectsIHaveBacked, savedProjects];[];[];[following, goal, location, raised];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR415;CONJUNCTIVE_CONTRACT;Test-18;8;3;4;[searchQuery, sortBy, projectsWeLove, savedProjects, recommendedForMe, filterProjects, goal, category];[];[filterProjects];[];[];[goal, savedProjects];[];[];[searchQuery];[];[];[];[];[];[];[];[];[];[]
MR423;CONJUNCTIVE_EXTEND;Test-18;8;3;6;[searchQuery, sortBy, projectsWeLove, savedProjects, recommendedForMe, filterProjects, goal, category];[amountPledged, following, location, raised];[];[];[projectsIHaveBacked];[];[];[subcategory];[];[];[];[];[];[];[];[];[];[];[]
MR166;CONJUNCTIVE_CONTRACT;Test-08;9;3;5;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, amountPledged, goal, category];[];[amountPledged, following, searchQuery];[];[];[savedProjects];[];[];[goal];[];[];[];[];[];[];[];[];[];[]
MR244;CONJUNCTIVE_CONTRACT;Test-11;10;1;6;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, goal, raised, category];[];[filterProjects, goal, projectsIHaveBacked, raised, savedProjects, searchQuery];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR301;CONJUNCTIVE_CONTRACT;Test-13;10;3;6;[searchQuery, location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, raised, category];[];[location, projectsIHaveBacked, raised, savedProjects];[];[];[searchQuery];[];[];[following];[];[];[];[];[];[];[];[];[];[]
MR299;CONJUNCTIVE_CONTRACT;Test-13;10;1;6;[searchQuery, location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, raised, category];[];[following, location, projectsIHaveBacked, raised, savedProjects, searchQuery];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR351;CONJUNCTIVE_EXTEND;Test-15;8;1;1;[searchQuery, sortBy, projectsWeLove, following, recommendedForMe, raised, category, subcategory];[amountPledged];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR113;CONJUNCTIVE_EXTEND;Test-05;8;1;3;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category];[amountPledged, savedProjects, subcategory];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR336;DISJOINT_EXTEND;Test-14;10;6;6;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, raised, category:Games, subcategory];[];[];[category:All categories];[];[];[category:Art];[];[];[category:Comics];[];[];[category:Crafts];[];[];[category:Dance];[];[];[category:Design]
MR142;DISJOINT_EXTEND;Test-06;11;2;2;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised:<75% raised, category, subcategory];[];[];[raised:75% to 100% raised];[];[];[raised:>100% raised];[];[];[];[];[];[];[];[];[];[];[];[]
MR127;COMPLETE_EXTEND;Test-05;8;2;2;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category];[savedProjects:showProjectsIHaveSaved];[];[];[];[];[savedProjects:showProjectsIHaveNotSaved];[];[];[];[];[];[];[];[];[];[];[];[]
MR239;DISJOINT_EXTEND;Test-10;9;1;1;[location, sortBy, projectsWeLove, savedProjects, recommendedForMe, amountPledged:<$1,000 pledged, raised, category, subcategory];[];[];[amountPledged:$1,000 to $10,000 pledged];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR294;COMPLETE_EXTEND;Test-12;10;3;3;[location, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[raised:<75% raised];[];[];[];[];[raised:75% to 100% raised];[];[];[raised:>100% raised];[];[];[];[];[];[];[];[];[]
MR2;CONJUNCTIVE_CONTRACT;Test-01;10;2;6;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[];[amountPledged, filterProjects, following, savedProjects, subcategory];[];[];[searchQuery];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR405;DISJOINT_EXTEND;Test-17;10;6;6;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category:All categories];[];[];[category:Art];[];[];[category:Comics];[];[];[category:Crafts];[];[];[category:Dance];[];[];[category:Design];[];[];[category:Fashion]
MR260;DISJOINT_EXTEND;Test-11;10;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects:liveProjects, goal, raised, category];[];[];[filterProjects:successfulProjects];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR28;COMPLETE_EXTEND;Test-01;10;5;5;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[goal:<$1,000 goal];[];[];[];[];[goal:$1,000 to $10,000 goal];[];[];[goal:$10,000 to $100,000 goal];[];[];[goal:$100,000 to $1,000,000 goal];[];[];[goal:>$1,000,000 goal];[];[];[]
MR41;CONJUNCTIVE_EXTEND;Test-02;10;2;4;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, goal, raised, category];[amountPledged, filterProjects, subcategory];[];[];[searchQuery];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR194;CONJUNCTIVE_CONTRACT;Test-09;11;2;7;[searchQuery, location, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, goal, category, subcategory];[];[filterProjects, following, goal, location, projectsIHaveBacked, subcategory];[];[];[searchQuery];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR203;SHUFFLING_EXTEND;Test-09;11;5;5;[searchQuery, location, sortBy:Popularity, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, goal, category, subcategory];[];[];[sortBy:Magic];[];[];[sortBy:Newest];[];[];[sortBy:EndDate];[];[];[sortBy:MostFunded];[];[];[sortBy:MostBacked];[];[];[]
MR360;COMPLETE_EXTEND;Test-15;8;2;2;[searchQuery, sortBy, projectsWeLove, following, recommendedForMe, raised, category, subcategory];[projectsIHaveBacked:showProjectsIHaveBacked];[];[];[];[];[projectsIHaveBacked:showProjectsIHaveNotBacked];[];[];[];[];[];[];[];[];[];[];[];[]
MR75;DISJOINT_EXTEND;Test-03;9;2;2;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised:<75% raised, category, subcategory];[];[];[raised:75% to 100% raised];[];[];[raised:>100% raised];[];[];[];[];[];[];[];[];[];[];[];[]
MR326;CONJUNCTIVE_CONTRACT;Test-14;10;3;6;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, raised, category, subcategory];[];[subcategory];[];[];[filterProjects, raised, searchQuery];[];[];[projectsIHaveBacked, savedProjects];[];[];[];[];[];[];[];[];[];[]
MR131;CONJUNCTIVE_CONTRACT;Test-06;11;3;7;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category, subcategory];[];[amountPledged, projectsIHaveBacked, subcategory];[];[];[savedProjects, searchQuery];[];[];[following, raised];[];[];[];[];[];[];[];[];[];[]
MR121;SHUFFLING_EXTEND;Test-05;8;1;1;[searchQuery, sortBy:NearMe, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category];[];[];[sortBy:Magic];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR303;CONJUNCTIVE_CONTRACT;Test-13;10;2;6;[searchQuery, location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, raised, category];[];[projectsIHaveBacked, savedProjects];[];[];[following, location, raised, searchQuery];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR123;DISJOINT_EXTEND;Test-05;8;6;6;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category:All categories];[];[];[category:Art];[];[];[category:Comics];[];[];[category:Crafts];[];[];[category:Dance];[];[];[category:Design];[];[];[category:Fashion]
MR398;CONJUNCTIVE_EXTEND;Test-17;10;3;4;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category];[filterProjects, searchQuery];[];[];[goal];[];[];[subcategory];[];[];[];[];[];[];[];[];[];[];[]
MR252;CONJUNCTIVE_CONTRACT;Test-11;10;2;6;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, goal, raised, category];[];[projectsIHaveBacked, searchQuery];[];[];[filterProjects, goal, raised, savedProjects];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR347;CONJUNCTIVE_CONTRACT;Test-15;8;3;4;[searchQuery, sortBy, projectsWeLove, following, recommendedForMe, raised, category, subcategory];[];[raised, searchQuery];[];[];[subcategory];[];[];[following];[];[];[];[];[];[];[];[];[];[]
MR84;CONJUNCTIVE_CONTRACT;Test-04;11;4;7;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[];[goal];[];[];[amountPledged, filterProjects];[];[];[searchQuery];[];[];[projectsIHaveBacked, savedProjects, subcategory];[];[];[];[];[];[];[]
MR274;CONJUNCTIVE_CONTRACT;Test-12;10;2;6;[location, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[];[filterProjects, following, savedProjects, subcategory];[];[];[amountPledged, location];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR381;DISJOINT_EXTEND;Test-16;13;4;4;[searchQuery, location, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal:<$1,000 goal, raised, category, subcategory];[];[];[goal:$1,000 to $10,000 goal];[];[];[goal:$10,000 to $100,000 goal];[];[];[goal:$100,000 to $1,000,000 goal];[];[];[goal:>$1,000,000 goal];[];[];[];[];[];[]
MR201;CONJUNCTIVE_EXTEND;Test-09;11;2;3;[searchQuery, location, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, goal, category, subcategory];[amountPledged, savedProjects];[];[];[raised];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR30;CONJUNCTIVE_CONTRACT;Test-02;10;2;6;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, goal, raised, category];[];[following, goal, raised, savedProjects];[];[];[location, projectsIHaveBacked];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR78;COMPLETE_EXTEND;Test-03;9;5;5;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[goal:<$1,000 goal];[];[];[];[];[goal:$1,000 to $10,000 goal];[];[];[goal:$10,000 to $100,000 goal];[];[];[goal:$100,000 to $1,000,000 goal];[];[];[goal:>$1,000,000 goal];[];[];[]
MR116;CONJUNCTIVE_EXTEND;Test-05;8;2;2;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category];[savedProjects];[];[];[raised];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR138;CONJUNCTIVE_CONTRACT;Test-06;11;4;7;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category, subcategory];[];[subcategory];[];[];[following, projectsIHaveBacked, raised, savedProjects];[];[];[searchQuery];[];[];[amountPledged];[];[];[];[];[];[];[]
MR236;DISJOINT_EXTEND;Test-10;9;2;2;[location, sortBy, projectsWeLove, savedProjects, recommendedForMe, amountPledged, raised, category, subcategory:Video Games];[];[];[subcategory:Conceptual Art];[];[];[subcategory:Digital Art];[];[];[];[];[];[];[];[];[];[];[];[]
MR149;CONJUNCTIVE_CONTRACT;Test-07;10;4;6;[sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[];[goal];[];[];[subcategory];[];[];[amountPledged, filterProjects, following];[];[];[projectsIHaveBacked];[];[];[];[];[];[];[]
MR0;CONJUNCTIVE_CONTRACT;Test-01;10;3;6;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[];[savedProjects, subcategory];[];[];[filterProjects, searchQuery];[];[];[amountPledged, following];[];[];[];[];[];[];[];[];[];[]
MR328;CONJUNCTIVE_CONTRACT;Test-14;10;3;6;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, raised, category, subcategory];[];[projectsIHaveBacked, raised, searchQuery, subcategory];[];[];[filterProjects];[];[];[savedProjects];[];[];[];[];[];[];[];[];[];[]
MR204;DISJOINT_EXTEND;Test-09;11;1;1;[searchQuery, location, sortBy, projectsWeLove, following, projectsIHaveBacked:showProjectsIHaveBacked, recommendedForMe, filterProjects, goal, category, subcategory];[];[];[projectsIHaveBacked:showProjectsIHaveNotBacked];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR296;CONJUNCTIVE_CONTRACT;Test-13;10;2;6;[searchQuery, location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, raised, category];[];[following, location, projectsIHaveBacked, savedProjects, searchQuery];[];[];[raised];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR373;CONJUNCTIVE_CONTRACT;Test-16;13;2;9;[searchQuery, location, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, raised, category, subcategory];[];[amountPledged, filterProjects, goal, location, projectsIHaveBacked, raised, searchQuery, subcategory];[];[];[savedProjects];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR419;CONJUNCTIVE_EXTEND;Test-18;8;2;6;[searchQuery, sortBy, projectsWeLove, savedProjects, recommendedForMe, filterProjects, goal, category];[amountPledged, location, projectsIHaveBacked, raised];[];[];[following, subcategory];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR19;CONJUNCTIVE_EXTEND;Test-01;10;3;4;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[goal, raised];[];[];[location];[];[];[projectsIHaveBacked];[];[];[];[];[];[];[];[];[];[];[]
MR151;CONJUNCTIVE_CONTRACT;Test-07;10;1;6;[sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[];[amountPledged, filterProjects, following, goal, projectsIHaveBacked, subcategory];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR36;CONJUNCTIVE_CONTRACT;Test-02;10;3;6;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, goal, raised, category];[];[following];[];[];[raised];[];[];[goal, location, projectsIHaveBacked, savedProjects];[];[];[];[];[];[];[];[];[];[]
MR334;DISJOINT_EXTEND;Test-14;10;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects:liveProjects, raised, category, subcategory];[];[];[filterProjects:successfulProjects];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR86;CONJUNCTIVE_CONTRACT;Test-04;11;3;7;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[];[filterProjects, projectsIHaveBacked];[];[];[amountPledged, goal, savedProjects];[];[];[searchQuery, subcategory];[];[];[];[];[];[];[];[];[];[]
MR13;CONJUNCTIVE_EXTEND;Test-01;10;2;4;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[goal, location, raised];[];[];[projectsIHaveBacked];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR292;COMPLETE_EXTEND;Test-12;10;5;5;[location, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[goal:<$1,000 goal];[];[];[];[];[goal:$1,000 to $10,000 goal];[];[];[goal:$10,000 to $100,000 goal];[];[];[goal:$100,000 to $1,000,000 goal];[];[];[goal:>$1,000,000 goal];[];[];[]
MR278;CONJUNCTIVE_EXTEND;Test-12;10;2;4;[location, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[goal, projectsIHaveBacked, raised];[];[];[searchQuery];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR254;CONJUNCTIVE_CONTRACT;Test-11;10;2;6;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, goal, raised, category];[];[filterProjects, goal, projectsIHaveBacked, savedProjects, searchQuery];[];[];[raised];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR416;CONJUNCTIVE_CONTRACT;Test-18;8;1;4;[searchQuery, sortBy, projectsWeLove, savedProjects, recommendedForMe, filterProjects, goal, category];[];[filterProjects, goal, savedProjects, searchQuery];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR108;CONJUNCTIVE_CONTRACT;Test-05;8;4;4;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category];[];[following];[];[];[filterProjects];[];[];[projectsIHaveBacked];[];[];[searchQuery];[];[];[];[];[];[];[]
